K2 ID	Dataset Name	Campaign	Object type	RA (J2000)	Dec (J2000)	Target Type	Actual Start Time	Actual End Time	Investigation ID	R Mag	R Mag Err	J Mag	J Mag Err	KEP Mag	Kep Flag	Hip ID	Tyc ID	SDSS ID	UCAC ID	2MASS ID	2MASS Flag	Module	Output	Channel	Ang Sep (')
211986391	K2EVEREST211986391-C05	5	STAR	08 42 37.580	+20 02 06.59	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.568	0.030	13.303	0.025	14.622	gri				551-045158	08423758+2002065		14	4	48	38.574
212002525	K2EVEREST212002525-C05	5	STAR	08 39 42.034	+20 17 45.06	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048	17.906	0.006	14.027	0.024	17.251	gri			5045-301-4-0127-0317		08394203+2017450		14	3	47	38.598
211946055	K2EVEREST211946055-C05	5	STAR	08 37 51.812	+19 24 53.76	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5106	12.549	0.010	11.181	0.027	12.625	gri				548-046015	08375180+1924537		14	2	46	38.644
211997888	K2EVEREST211997888-C05	5	STAR	08 38 55.172	+20 13 08.98	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097	16.953	0.005	13.451	0.023	16.431	gri			5045-301-4-0126-0313		08385517+2013089		14	3	47	38.675
211955047	K2EVEREST211955047-C05	5	STAR	08 37 40.609	+19 33 03.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5026_GO5048_GO5097	17.240	0.006	13.718	0.031	16.658	gri			5037-301-3-0111-0412		08374060+1933032		14	2	46	38.743
211925243	K2EVEREST211925243-C05	5	STAR	08 41 40.362	+19 06 07.06	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.906	0.020	12.305	0.020	13.918	gri				546-046746	08414037+1906071		14	1	45	38.857
211928436	K2EVEREST211928436-C05	5	STAR	08 42 00.432	+19 09 02.80	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.481	0.030	13.125	0.023	14.521	gri				546-046757	08420043+1909027		14	1	45	38.920
211936162	K2EVEREST211936162-C05	5	STAR	08 38 13.067	+19 16 01.93	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	12.774	0.010	11.419	0.026	12.813	gri				547-045577	08381306+1916020		14	2	46	38.943
211991655	K2EVEREST211991655-C05	5	STAR	08 42 22.684	+20 07 06.27	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5029_GO5032_GO5033_GO5104	11.732	0.040	10.457	0.022	11.761	gri				551-045151	08422269+2007063		14	4	48	38.979
211996642	K2EVEREST211996642-C05	5	STAR	08 41 59.320	+20 11 55.80	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5097	16.848	0.004	13.674	0.029	16.454	gri			5045-301-3-0130-0436		08415931+2011557		14	4	48	38.986
211920022	K2EVEREST211920022-C05	5	STAR	08 40 05.714	+19 01 30.66	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5029_GO5032_GO5033_GO5048_GO5095_GO5106	12.319	0.070	10.658	0.020	12.339	gri				546-046666	08400571+1901307		14	2	46	39.007
211994075	K2EVEREST211994075-C05	5	STAR	08 42 12.769	+20 09 26.45	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5106	12.284	0.050	11.340	0.022	12.312	gri				551-045139	08421276+2009264		14	4	48	39.028
211953002	K2EVEREST211953002-C05	5	STAR	08 37 40.706	+19 31 06.32	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5023_GO5024_GO5033_GO5035_GO5040_GO5048_GO5086	9.203	0.150	7.779	0.046	8.722	gri	42319	1395-1859-1		548-046005	08374070+1931063		14	2	46	39.136
211984280	K2EVEREST211984280-C05	5	STAR	08 42 46.393	+20 00 01.31	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5104	11.776	0.040	10.781	0.023	11.810	gri				551-045162	08424639+2000014		14	4	48	39.216
211947686	K2EVEREST211947686-C05	5	STAR	08 37 46.610	+19 26 18.03	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5104	10.519	0.030	9.591	0.029	10.517	gri		1395-1758-1		548-046010	08374660+1926181		14	2	46	39.245
212001529	K2EVEREST212001529-C05	5	STAR	08 41 25.048	+20 16 45.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.520	0.040	12.232	0.023	13.558	gri				552-044232	08412504+2016460		14	4	48	39.319
211988223	K2EVEREST211988223-C05	5	STAR	08 38 08.009	+20 03 50.55	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095			14.396	0.027	16.805	JHK					08380800+2003505		14	3	47	39.352
211970966	K2EVEREST211970966-C05	5	STAR	08 43 06.701	+19 47 29.67	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5048_GO5060_GO5064_GO5095	13.170	0.010	11.466	0.022	13.267	gri				549-045621	08430670+1947297		14	4	48	39.369
211990424	K2EVEREST211990424-C05	5	STAR	08 38 14.842	+20 05 57.53	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.070	0.070	12.757	0.026	14.093	gri				551-044927	08381483+2005574		14	3	47	39.416
211991400	K2EVEREST211991400-C05	5	STAR	08 38 18.150	+20 06 52.44	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.148	0.050	11.618	0.026	13.173	gri				551-044928	08381814+2006524		14	3	47	39.437
211987009	K2EVEREST211987009-C05	5	STAR	08 38 03.214	+20 02 41.34	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.130	0.050	12.819	0.027	14.158	gri				551-044916	08380321+2002413		14	3	47	39.600
211953024	K2EVEREST211953024-C05	5	STAR	08 37 38.100	+19 31 07.07	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5102_GO5104	11.654	0.010	10.301	0.026	11.687	gri				548-046002	08373809+1931071		14	2	46	39.730
211939676	K2EVEREST211939676-C05	5	STAR	08 42 45.054	+19 19 11.86	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.750	0.030	11.624	0.023	12.810	gri				547-045791	08424505+1919119		14	1	45	39.745
211918994	K2EVEREST211918994-C05	5	STAR	08 40 29.456	+19 00 35.40	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5029_GO5033_GO5060_GO5106	12.557	0.010	11.244	0.021	12.603	gri				546-046688	08402944+1900355		14	2	46	39.771
211992880	K2EVEREST211992880-C05	5	STAR	08 38 21.502	+20 08 14.56	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	18.862	0.011	14.518	0.034	18.065	gri			5045-301-4-0125-0502		08382150+2008145		14	3	47	39.805
211929891	K2EVEREST211929891-C05	5	STAR	08 38 30.844	+19 10 23.54	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.151	0.047	12.187	0.020	14.157	gri				546-046592	08383084+1910234		14	2	46	39.815
211925437	K2EVEREST211925437-C05	5	STAR	08 41 50.078	+19 06 18.22	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			16.749	0.146	18.307	J					08415007+1906182		14	1	45	39.835
211981954	K2EVEREST211981954-C05	5	STAR	08 37 49.321	+19 57 46.43	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048	19.728	0.016	15.247	0.048	18.931	gri			5037-301-4-0113-0503		08374932+1957464		14	3	47	39.967
212002298	K2EVEREST212002298-C05	5	STAR	08 39 19.609	+20 17 30.60	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	17.957	0.007	14.074	0.024	17.306	gri			5045-301-4-0127-0245		08391960+2017306		14	3	47	39.988
211977997	K2EVEREST211977997-C05	5	STAR	08 43 01.870	+19 54 04.60	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	19.202	0.013	14.980	0.045	18.425	gri			5071-301-6-0115-0259		08430186+1954046		14	4	48	39.999
211983461	K2EVEREST211983461-C05	5	STAR	08 37 52.093	+19 59 13.91	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5032_GO5033_GO5048_GO5060_GO5095	11.048	0.010	10.079	0.026	11.117	gri		1395-811-1		550-045816	08375208+1959138		14	3	47	40.046
211937872	K2EVEREST211937872-C05	5	STAR	08 42 42.077	+19 17 32.25	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5020_GO5024_GO5048_GO5060_GO5095	14.146	0.050	11.856	0.022	14.090	gri				547-045788	08424208+1917323		14	1	45	40.075
211920429	K2EVEREST211920429-C05	5	STAR	08 41 10.759	+19 01 53.94	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5032_GO5048_GO5095	17.788	0.006	13.705	0.026	17.085	gri			5037-301-1-0115-0327		08411075+1901539		14	1	45	40.096
211940932	K2EVEREST211940932-C05	5	STAR	08 42 49.932	+19 20 21.21	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5021_GO5033	12.235	0.020	11.462	0.024	12.300	gri		1396-246-1		547-045793	08424992+1920212		14	1	45	40.135
212005017	K2EVEREST212005017-C05	5	STAR	08 40 37.888	+20 20 17.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5020_GO5024_GO5032_GO5048_GO5054_GO5060_GO5095	14.466	0.030	12.186	0.022	14.358	gri				552-044201	08403789+2020178		14	3	47	40.143
211998103	K2EVEREST211998103-C05	5	STAR	08 41 59.298	+20 13 21.73	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5020_GO5060	14.401	0.050	11.651	0.023	14.095	gri			5045-301-3-0130-0268	552-044247	08415930+2013217		14	4	48	40.152
211922145	K2EVEREST211922145-C05	5	STAR	08 39 14.976	+19 03 23.81	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	12.936	0.040	11.426	0.021	12.935	gri				546-046633	08391498+1903237		14	2	46	40.187
211994914	K2EVEREST211994914-C05	5	STAR	08 42 16.423	+20 10 15.20	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.386	0.040	11.458	0.022	12.395	gri				551-045145	08421642+2010151		14	4	48	40.206
211918762	K2EVEREST211918762-C05	5	STAR	08 40 02.435	+19 00 22.18	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5057_GO5060	12.451	0.020	11.224	0.022	12.465	gri				546-046664	08400244+1900223		14	2	46	40.226
211949501	K2EVEREST211949501-C05	5	STAR	08 43 05.286	+19 27 54.59	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5020_GO5024_GO5048_GO5054_GO5060_GO5095	14.758	0.020	12.360	0.023	14.654	gri				548-046294	08430528+1927546		14	1	45	40.373
211953103	K2EVEREST211953103-C05	5	STAR	08 37 35.198	+19 31 10.60	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.725	0.010	12.392	0.027	13.724	gri				548-045998	08373519+1931106		14	2	46	40.382
211949019	K2EVEREST211949019-C05	5	STAR	08 43 04.966	+19 27 29.85	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.363	0.030	11.633	0.022	13.436	gri				548-046293	08430496+1927297		14	1	45	40.430
211956610	K2EVEREST211956610-C05	5	STAR	08 43 12.655	+19 34 29.04	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	18.209	0.008	14.313	0.030	17.563	gri			5037-301-2-0119-0400		08431265+1934290		14	1	45	40.562
211941867	K2EVEREST211941867-C05	5	STAR	08 37 50.308	+19 21 11.95	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5097	17.228	0.006	14.142	0.030	16.866	gri			5037-301-3-0111-0369		08375030+1921119		14	2	46	40.582
212005551	K2EVEREST212005551-C05	5	STAR	08 40 10.607	+20 20 50.52	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048			15.382	0.049	17.913	JHK					08401060+2020505		14	3	47	40.609
211918335	K2EVEREST211918335-C05	5	STAR	08 40 01.704	+18 59 59.45	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5023_GO5024_GO5029_GO5032_GO5033_GO5048_GO5057_GO5060_GO5104_GO5105	10.063	0.100	9.053	0.020	10.042	gri		1395-907-1		545-046883	08400171+1859595		14	2	46	40.622
211953567	K2EVEREST211953567-C05	5	STAR	08 43 10.754	+19 31 34.64	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5104_GO5106	11.550	0.020	10.439	0.023	11.603	gri		1396-72-1		548-046300	08431076+1931346		14	1	45	40.649
211920741	K2EVEREST211920741-C05	5	STAR	08 39 22.630	+19 02 09.78	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.352	0.010	11.134	0.020	12.396	gri				546-046638	08392263+1902097		14	2	46	40.666
211950176	K2EVEREST211950176-C05	5	STAR	08 43 07.507	+19 28 30.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	13.849	0.020	12.378	0.023	13.864	gri				548-046299	08430750+1928302		14	1	45	40.692
211948340	K2EVEREST211948340-C05	5	STAR	08 37 37.859	+19 26 52.81	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.855	0.045	12.544	0.029	13.859	gri				548-046000	08373785+1926528		14	2	46	40.982
211953263	K2EVEREST211953263-C05	5	STAR	08 37 32.434	+19 31 17.85	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5048_GO5054_GO5060_GO5095	15.593	0.030	12.721	0.026	15.233	gri			5037-301-3-0111-0384	548-045997	08373242+1931180		14	2	46	40.989
211949728	K2EVEREST211949728-C05	5	STAR	08 43 08.393	+19 28 06.11	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095_GO5097	17.174	0.005	13.247	0.025	16.517	gri			5071-301-5-0114-0267		08430839+1928061		14	1	45	41.012
211947631	K2EVEREST211947631-C05	5	STAR	08 43 05.941	+19 26 15.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5033_GO5048_GO5060_GO5104			8.794	0.027	9.838	BV		1396-174-1		548-046297	08430593+1926152		14	1	45	41.060
211940783	K2EVEREST211940783-C05	5	STAR	08 42 54.504	+19 20 13.68	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	13.872	0.030	12.546	0.023	13.874	gri				547-045796	08425450+1920138		14	1	45	41.134
211927144	K2EVEREST211927144-C05	5	STAR	08 42 09.684	+19 07 52.11	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046	16.394	0.005	14.978	0.038	16.401	gri			5037-301-1-0116-0168		08420968+1907521		14	1	45	41.180
211992683	K2EVEREST211992683-C05	5	STAR	08 38 12.448	+20 08 02.60	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095	19.015	0.012	14.933	0.027	18.287	gri			5045-301-4-0125-0486		08381244+2008026		14	3	47	41.214
211959522	K2EVEREST211959522-C05	5	STAR	08 37 27.548	+19 37 03.11	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5095_GO5104_GO5106	11.384	0.020	10.252	0.027	11.441	gri		1395-2081-1		549-045342	08372755+1937033		14	2	46	41.251
211950298	K2EVEREST211950298-C05	5	STAR	08 43 10.128	+19 28 36.05	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5048_GO5095_GO5097	16.959	0.005	13.044	0.030	16.326	gri			5071-301-5-0114-0270		08431012+1928360		14	1	45	41.256
211972950	K2EVEREST211972950-C05	5	STAR	08 37 31.055	+19 49 25.92	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5020_GO5060_GO5097	15.085	0.030	11.755	0.027	14.581	gri				550-045800	08373106+1949260		14	3	47	41.287
211932618	K2EVEREST211932618-C05	5	STAR	08 42 33.502	+19 12 53.95	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5034	17.297	0.006	16.616	0.131	17.298	gri			5061-301-5-0114-0154		08423350+1912539		14	1	45	41.355
211917139	K2EVEREST211917139-C05	5	STAR	08 40 10.852	+18 58 57.06	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5011_GO5018_GO5024_GO5032_GO5048_GO5095_GO5097			12.872	0.021	15.146	JHK					08401085+1858570		14	2	46	41.460
211995547	K2EVEREST211995547-C05	5	STAR	08 42 21.614	+20 10 53.91	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5033_GO5035_GO5048_GO5074_GO5086	9.558	0.060	8.444	0.023	9.360	gri		1398-275-1		551-045150	08422162+2010539		14	4	48	41.503
211955820	K2EVEREST211955820-C05	5	STAR	08 37 27.941	+19 33 45.18	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5012_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060_GO5104	9.852	0.090	8.717	0.019	9.922	gri		1395-2132-1		548-045992	08372793+1933451		14	2	46	41.559
211946016	K2EVEREST211946016-C05	5	STAR	08 43 06.154	+19 24 52.16	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095_GO5097	17.353	0.005	13.693	0.025	16.785	gri			5071-301-5-0114-0234		08430615+1924521		14	1	45	41.604
212002838	K2EVEREST212002838-C05	5	STAR	08 41 36.647	+20 18 05.55	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.727	0.030	11.647	0.023	12.774	gri				552-044237	08413665+2018055		14	4	48	41.622
211918664	K2EVEREST211918664-C05	5	STAR	08 41 10.428	+19 00 17.18	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5089	11.806	0.020	10.408	0.022	11.814	gri		1395-885-1		546-046724	08411035+1900163		14	1	45	41.623
211947247	K2EVEREST211947247-C05	5	STAR	08 37 36.192	+19 25 54.63	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	13.099	0.030	11.379	0.029	13.158	gri				548-045999	08373618+1925547		14	2	46	41.680
211921414	K2EVEREST211921414-C05	5	STAR	08 39 04.619	+19 02 45.41	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5033	11.376	0.040	10.625	0.020	11.439	gri		1395-1240-1		546-046620	08390461+1902453		14	2	46	41.787
211937241	K2EVEREST211937241-C05	5	STAR	08 37 55.081	+19 16 58.77	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5104	11.406	0.020	10.330	0.027	11.454	gri				547-045561	08375508+1916587		14	2	46	41.801
211928486	K2EVEREST211928486-C05	5	STAR	08 42 20.084	+19 09 05.60	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.020	0.020	11.394	0.021	13.079	gri				546-046768	08422008+1909057		14	1	45	41.809
211917914	K2EVEREST211917914-C05	5	STAR	08 39 40.158	+18 59 38.04	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	14.480	0.030	12.681	0.023	14.530	gri				545-046858	08394015+1859380		14	2	46	41.881
211992160	K2EVEREST211992160-C05	5	STAR	08 38 06.767	+20 07 33.06	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020			12.850	0.024	13.967	BV				551-044920	08380675+2007330		14	3	47	41.891
211938883	K2EVEREST211938883-C05	5	STAR	08 37 50.434	+19 18 27.62	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5006_GO5020_GO5054_GO5060	13.439	0.020	11.160	0.029	13.352	gri				547-045556	08375042+1918276		14	2	46	41.921
211991949	K2EVEREST211991949-C05	5	STAR	08 38 05.863	+20 07 22.17	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5048			14.952	0.024	17.282	JHK					08380586+2007221		14	3	47	41.936
211994218	K2EVEREST211994218-C05	5	STAR	08 38 14.374	+20 09 35.26	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	13.613	0.050	11.892	0.024	13.640	gri				551-044926	08381436+2009353		14	3	47	41.941
211989093	K2EVEREST211989093-C05	5	STAR	08 37 57.050	+20 04 42.97	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020	13.985	0.030	12.664	0.030	14.035	gri			5045-301-4-0124-0179	551-044911	08375705+2004430		14	3	47	41.947
211989484	K2EVEREST211989484-C05	5	STAR	08 37 57.446	+20 05 06.47	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033	12.357	0.040	11.399	0.027	12.374	gri				551-044912	08375744+2005064		14	3	47	42.100
211944662	K2EVEREST211944662-C05	5	STAR	08 43 06.380	+19 23 38.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048			16.441	0.146	17.973	J					08430637+1923388		14	1	45	42.124
211937721	K2EVEREST211937721-C05	5	STAR	08 42 52.265	+19 17 24.10	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5060	14.406	0.030	12.929	0.023	14.472	gri				547-045794	08425226+1917241		14	1	45	42.147
212007166	K2EVEREST212007166-C05	5	STAR	08 40 08.443	+20 22 23.48	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5029_GO5033_GO5060_GO5106	12.223	0.040	11.033	0.022	12.264	gri				552-044172	08400844+2022235		14	3	47	42.191
211918830	K2EVEREST211918830-C05	5	STAR	08 41 21.541	+19 00 26.24	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5057	12.790	0.170	11.592	0.022	12.798	gri				546-046734	08412153+1900264		14	1	45	42.272
211969494	K2EVEREST211969494-C05	5	STAR	08 43 20.194	+19 46 08.55	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5024_GO5029_GO5033_GO5048_GO5060	10.598	0.020	9.659	0.023	10.663	gri		1396-21-1		549-045632	08432019+1946086		14	4	48	42.290
212005583	K2EVEREST212005583-C05	5	STAR	08 41 13.740	+20 20 51.75	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5032	15.616	0.066	13.671	0.024	15.705	gri				552-044223	08411375+2020518		14	4	48	42.308
212007145	K2EVEREST212007145-C05	5	STAR	08 40 01.348	+20 22 22.60	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095	19.317	0.014	15.061	0.039	18.547	gri			5045-301-4-0128-0372		08400134+2022225		14	3	47	42.337
211922746	K2EVEREST211922746-C05	5	STAR	08 38 50.755	+19 03 52.33	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060	12.549	0.041	11.497	0.021	12.575	gri				546-046610	08385076+1903524		14	2	46	42.354
211981716	K2EVEREST211981716-C05	5	STAR	08 43 06.737	+19 57 32.44	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5060_GO5101	13.465	0.020	12.197	0.025	13.510	gri				550-046062	08430673+1957324		14	4	48	42.356
211970684	K2EVEREST211970684-C05	5	STAR	08 37 24.496	+19 47 12.04	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5011_GO5018_GO5024_GO5026_GO5048_GO5095			14.453	0.027	16.862	JHK					08372449+1947120		14	3	47	42.380
211993172	K2EVEREST211993172-C05	5	STAR	08 42 36.997	+20 08 31.78	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5018_GO5020_GO5024_GO5032_GO5048_GO5060_GO5095	13.419	0.030	11.634	0.025	13.463	gri				551-045156	08423700+2008318		14	4	48	42.421
211973320	K2EVEREST211973320-C05	5	STAR	08 43 18.271	+19 49 46.92	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020	11.979	0.010	10.399	0.023	12.057	gri				550-046071	08431826+1949469		14	4	48	42.494
211953038	K2EVEREST211953038-C05	5	STAR	08 43 18.437	+19 31 07.84	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5048_GO5095_GO5097			13.573	0.025	15.920	JHK					08431843+1931078		14	1	45	42.513
211997182	K2EVEREST211997182-C05	5	STAR	08 38 23.122	+20 12 26.36	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5033	8.939	0.040	6.885	0.023	8.545	gri		1398-291-1		552-044089	08382311+2012263		14	3	47	42.597
211916718	K2EVEREST211916718-C05	5	STAR	08 39 45.731	+18 58 34.05	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5026_GO5032_GO5048_GO5095_GO5097	16.928	0.005	13.456	0.026	16.398	gri			5061-301-5-0110-0286		08394572+1858340		14	2	46	42.634
212007613	K2EVEREST212007613-C05	5	STAR	08 40 07.540	+20 22 49.14	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5020_GO5023_GO5102_GO5104	10.276	0.070	8.436	0.024	10.254	gri		1398-515-1		552-044170	08400752+2022491		14	3	47	42.634
211983013	K2EVEREST211983013-C05	5	STAR	08 37 38.633	+19 58 46.74	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5020_GO5029_GO5033_GO5046_GO5060	12.814	0.010	11.539	0.027	12.866	gri				550-045803	08373863+1958468		14	3	47	42.666
212007785	K2EVEREST212007785-C05	5	STAR	08 40 27.458	+20 22 59.07	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5007_GO5029_GO5033_GO5060_GO5104	10.119	0.020	9.086	0.029	10.121	gri		1398-522-1		552-044188	08402745+2022591		14	3	47	42.678
211989654	K2EVEREST211989654-C05	5	STAR	08 42 49.766	+20 05 16.32	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5046			16.635	0.165	18.188	J					08424976+2005163		14	4	48	42.731
212005504	K2EVEREST212005504-C05	5	STAR	08 41 20.861	+20 20 47.90	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5018_GO5024_GO5032_GO5048_GO5095			13.161	0.021	15.514	JHK				552-044226	08412086+2020476		14	4	48	42.756
211916325	K2EVEREST211916325-C05	5	STAR	08 40 54.487	+18 58 13.97	LC	2015-04-27 02:32:54	2015-07-10 22:25:00	GO5096			16.930	0.184	18.503	J					08405448+1858139		14	1	45	42.775
