objName	objID	raMean	decMean	raMeanErr	decMeanErr	nDetections	randomID	projectionID	skyCellID	objInfoFlag	qualityFlag	raStack	decStack	raStackErr	decStackErr	epochMean	nStackDetections	ng	nr	ni	nz	ny	gQfPerfect	gMeanPSFMag	gMeanPSFMagErr	gMeanKronMag	gMeanKronMagErr	gMeanApMag	gMeanApMagErr	gFlags	rQfPerfect	rMeanPSFMag	rMeanPSFMagErr	rMeanKronMag	rMeanKronMagErr	rMeanApMag	rMeanApMagErr	rFlags	iQfPerfect	iMeanPSFMag	iMeanPSFMagErr	iMeanKronMag	iMeanKronMagErr	iMeanApMag	iMeanApMagErr	iFlags	zQfPerfect	zMeanPSFMag	zMeanPSFMagErr	zMeanKronMag	zMeanKronMagErr	zMeanApMag	zMeanApMagErr	zFlags	yQfPerfect	yMeanPSFMag	yMeanPSFMagErr	yMeanKronMag	yMeanKronMagErr	yMeanApMag	yMeanApMagErr	yFlags	Ang Sep (')
PSO J085130.005+114715.567	122141328750275667	08 51 29.996	+11 47 15.55	0.017	0.017	2	0.404302996959819	1534	96	1350643712	161	08 51 30.026	+11 47 15.21	0.001	0.001	55503.62858796	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.062	13.001	0.264	12.033	0.070	12.503	0.139	16793656	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.821
PSO J085122.405+115129.201	122231328432980226	08 51 22.394	+11 51 29.20	0.009	0.007	63	0.439521088674218	1534	96	503635968	60	08 51 22.405	+11 51 29.20	0.001	0.001	55905.58804398	5	12	18	9	13	11	1.000	13.461	0.001	13.516	0.001	13.455	0.001	16892216	-999.000	13.354	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	13.201	-999.000	-999.000	-999.000	-999.000	-999.000	114724	0.999	13.054	0.006	13.108	0.003	13.048	0.002	115000	0.999	13.018	0.002	13.041	0.004	13.020	0.008	115000	2.824
PSO J085120.913+114553.872	122111328370818474	08 51 20.914	+11 45 53.87	0.012	0.012	4	0.480974402726604	1534	96	277348352	33			-999.000	-999.000	56308.05498843	0	1	1	2	0	0	0.810	19.602	0.026	18.509	0.021	19.076	0.026	16781336	0.791	18.399	0.014	16.679	0.007	17.608	0.014	16781336	0.833	18.481	0.000	17.364	0.000	18.221	0.000	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.826
PSO J085114.585+114614.267	122121328107895214	08 51 14.576	+11 46 14.25	0.082	0.082	2	0.834606738607033	1534	96	302067712	36			-999.000	-999.000	56309.54355324	0	2	0	0	0	0	0.999	21.556	0.101	21.895	0.210	21.757	0.000	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.828
PSO J085122.320+115129.698	122231328430120357	08 51 22.321	+11 51 29.70	0.015	0.015	2	0.942678790486119	1534	96	268959744	32			-999.000	-999.000	56032.69547454	0	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.840	16.828	0.000	-999.000	-999.000	16.802	0.000	24	2.829
PSO J085110.514+114709.073	122141327937973444	08 51 10.504	+11 47 09.05	0.007	0.013	63	0.336220351360943	1534	96	512024576	61	08 51 10.514	+11 47 09.07	0.001	0.001	56228.45670139	5	10	12	10	16	15	0.999	21.399	0.067	21.021	0.091	21.673	0.186	115000	0.999	19.893	0.076	19.527	0.031	19.472	0.022	16892216	0.999	19.325	0.023	18.878	0.026	18.798	0.033	16892216	1.000	19.168	0.032	18.602	0.022	18.587	0.023	16892216	0.999	18.917	0.037	18.399	0.034	18.315	0.041	16892216	2.829
PSO J085130.305+114722.086	122141328762787837	08 51 30.296	+11 47 22.06	0.015	0.015	2	0.087323893874254	1534	96	268513280	32			-999.000	-999.000	55521.57017361	0	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.696	17.909	0.014	-999.000	-999.000	17.175	0.014	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	13.720	0.002	14.091	0.003	14.604	0.002	24	2.830
PSO J085118.174+114555.683	122111328257779020	08 51 18.165	+11 45 55.66	0.009	0.009	4	0.375128265819632	1534	96	310456320	37			-999.000	-999.000	56132.0374537	0	1	0	1	2	0	0.806	17.060	0.008	15.652	0.011	17.040	0.008	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.330	16.824	0.008	15.271	0.010	16.325	0.008	16777232	0.475	16.817	0.057	14.867	0.009	16.180	0.080	16777744	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.831
PSO J085121.815+114554.986	122111328408698958	08 51 21.806	+11 45 54.96	0.018	0.018	2	0.806315761810463	1534	96	310456320	37			-999.000	-999.000	56594.87678241	0	1	0	0	1	0	0.992	18.218	0.012	-999.000	-999.000	-999.000	-999.000	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	19.171	0.050	18.427	0.056	18.552	0.050	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.832
PSO J085128.835+115035.085	122211328700372298	08 51 28.835	+11 50 35.09	0.001	0.001	2	0.154331769937958	1534	96	806879232	96	08 51 28.835	+11 50 35.09	0.001	0.001	55936.67303241	1	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.014	15.382	0.217	15.882	0.073	16.649	0.002	16440	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	2.833
PSO J085120.246+114553.104	122111328341948083	08 51 20.237	+11 45 53.08	0.030	0.030	3	0.225287514017231	1534	96	268513280	32			-999.000	-999.000	57008.655625	0	0	0	1	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.241	18.064	0.026	-999.000	-999.000	22.302	0.026	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.650	17.126	0.379	-999.000	-999.000	17.089	0.183	4112	2.833
PSO J085130.152+114717.729	122141328753366158	08 51 30.152	+11 47 17.73	0.001	0.001	2	0.426088443422772	1534	96	1083703296	129	08 51 30.152	+11 47 17.73	0.001	0.001	55924.10023148	1	0	1	0	0	1	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.000	11.195	0.002	-999.000	-999.000	-999.000	-999.000	56	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.740	13.836	0.003	12.483	0.001	13.253	0.003	16777272	2.835
PSO J085131.716+114836.873	122171328822022769	08 51 31.708	+11 48 36.85	0.117	0.117	2	0.730263971472405	1534	96	302067712	36			-999.000	-999.000	55576.42135417	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.000	22.033	0.166	-999.000	-999.000	27.683	0.166	280	0.996	21.704	0.164	20.483	0.135	20.772	0.164	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.835
PSO J085124.808+115118.785	122221328533326762	08 51 24.809	+11 51 18.79	0.113	0.113	2	0.571167821596533	1534	96	277348352	33			-999.000	-999.000	55958.5149537	0	2	0	0	0	0	0.645	20.691	0.142	-999.000	-999.000	19.988	0.347	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.837
PSO J085115.618+114606.196	122121328150882535	08 51 15.619	+11 46 06.20	0.286	0.286	2	0.815739351153131	1534	96	268959744	32			-999.000	-999.000	55289.31760417	0	0	1	0	1	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.741	20.963	0.286	-999.000	-999.000	-999.000	-999.000	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.838
PSO J085129.282+114658.211	122131328720879915	08 51 29.274	+11 46 58.19	0.017	0.017	2	0.999959082342646	1534	96	302067712	36			-999.000	-999.000	57008.65083333	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	19.002	0.000	-999.000	-999.000	18.253	0.000	16778264	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.839
PSO J085111.541+115037.508	122211327979883122	08 51 11.531	+11 50 37.48	0.121	0.121	2	0.0522873877103323	1534	96	310456320	37			-999.000	-999.000	56313.53055556	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.953	21.656	0.086	19.876	0.040	20.684	0.109	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.840
PSO J085120.329+114552.419	122111328347167956	08 51 20.319	+11 45 52.43	0.038	0.018	65	0.299498839582781	1534	96	503635968	60	08 51 20.330	+11 45 52.42	0.001	0.001	55773.98931713	6	12	18	13	13	9	-999.000	13.430	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	13.114	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.996	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.951	-999.000	-999.000	-999.000	-999.000	-999.000	114724	0.997	12.902	0.003	12.906	0.004	12.899	0.004	115000	2.844
PSO J085116.800+114559.730	122121328200040408	08 51 16.791	+11 45 59.58	0.044	0.044	3	0.776203531563472	1534	96	310452224	37			-999.000	-999.000	55651.22854167	0	0	0	0	3	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	20.116	0.160	18.961	0.000	19.175	0.000	16777752	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.845
PSO J085128.950+115034.527	122211328708401977	08 51 28.950	+11 50 34.53	0.020	0.020	4	0.136180750221182	1534	96	268959744	32			-999.000	-999.000	55608.79387731	0	0	1	3	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.001	10.240	0.001	13.350	0.001	15.743	0.001	24	0.071	10.024	0.123	14.016	0.193	17.524	0.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.848
PSO J085118.121+114554.625	122111328255048675	08 51 18.112	+11 45 54.60	0.019	0.019	2	0.281807684602037	1534	96	302067712	36			-999.000	-999.000	55548.51717593	0	1	0	0	0	1	-999.000	-999.000	-999.000	17.581	0.044	-999.000	-999.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.996	16.656	0.012	14.356	0.009	16.689	0.012	272	2.851
PSO J085121.225+114552.729	122111328384468066	08 51 21.209	+11 45 52.74	0.026	0.031	65	0.550634095026771	1534	96	872734720	104	08 51 21.226	+11 45 52.73	0.001	0.001	55725.46503472	3	12	12	10	15	16	-999.000	12.222	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	11.975	-999.000	-999.000	-999.000	-999.000	-999.000	16420	-999.000	11.925	-999.000	-999.000	-999.000	-999.000	-999.000	16420	-999.000	11.944	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	11.961	-999.000	-999.000	-999.000	-999.000	-999.000	114724	2.851
PSO J085129.146+115031.503	122211328711470917	08 51 29.146	+11 50 31.50	0.001	0.001	3	0.494301444379894	1534	96	1343750144	160	08 51 29.146	+11 50 31.50	0.001	0.001	55853.02475694	2	1	0	0	1	1	0.250	15.848	0.006	15.579	0.003	16.434	0.006	118840	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.000	12.447	0.002	-999.000	-999.000	14.598	0.002	114744	0.601	14.640	0.005	13.156	0.002	14.046	0.005	16777240	2.852
PSO J085129.424+114659.668	122141328727060287	08 51 29.416	+11 46 59.65	0.022	0.022	2	0.274261540988704	1534	96	310456320	37			-999.000	-999.000	56276.64194444	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	18.530	0.054	17.115	0.000	17.841	0.189	16778256	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.852
PSO J085129.471+114700.690	122141328729100728	08 51 29.471	+11 47 00.69	0.051	0.051	2	0.594732972415847	1534	96	277348352	33			-999.000	-999.000	55958.51309028	0	2	0	0	0	0	0.788	20.429	0.072	19.997	0.131	19.966	0.051	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.852
PSO J085122.974+114556.948	122111328456939474	08 51 22.974	+11 45 56.95	0.153	0.153	2	0.0403061779591312	1534	96	268959744	32			-999.000	-999.000	55592.53179398	0	2	0	0	0	0	0.686	21.976	0.018	21.542	0.170	21.715	0.074	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.855
PSO J085119.225+114552.303	122111328302177896	08 51 19.216	+11 45 52.28	0.121	0.121	2	0.286371706320319	1534	96	310456320	37			-999.000	-999.000	56481.1858912	0	1	0	1	0	0	0.999	21.972	0.170	20.826	0.142	21.073	0.170	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.987	21.594	0.169	20.364	0.142	20.659	0.169	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.855
PSO J085129.355+114657.967	122131328724249809	08 51 29.346	+11 46 57.95	0.016	0.016	2	0.940144580733166	1534	96	302067712	36			-999.000	-999.000	57008.63273148	0	0	0	2	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.999	18.703	0.050	-999.000	-999.000	19.776	0.228	1040	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.856
PSO J085121.336+114552.396	122111328387858114	08 51 21.327	+11 45 52.38	0.016	0.016	4	0.868127184797197	1534	96	302067712	36			-999.000	-999.000	57008.655625	0	0	1	3	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.113	13.096	0.003	15.624	0.003	15.587	0.003	4112	0.805	16.223	0.005	15.224	0.115	16.772	0.005	1048	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.860
PSO J085117.994+114554.188	122111328249718547	08 51 17.981	+11 45 54.20	0.009	0.004	78	0.350194325065421	1534	96	637853696	76	08 51 17.994	+11 45 54.19	0.001	0.001	55834.92377315	8	15	21	16	15	11	-999.000	12.852	-999.000	-999.000	-999.000	-999.000	-999.000	114724	-999.000	12.552	-999.000	-999.000	-999.000	-999.000	-999.000	98340	-999.000	12.477	-999.000	-999.000	-999.000	-999.000	-999.000	65572	-999.000	12.479	-999.000	-999.000	-999.000	-999.000	-999.000	65572	0.998	12.484	0.003	12.518	0.007	12.474	0.001	115000	2.863
PSO J085131.482+114924.657	122181328811068600	08 51 31.483	+11 49 24.66	0.107	0.107	2	0.611072084504247	1534	96	268959744	32			-999.000	-999.000	55202.53253472	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.794	21.120	0.061	20.994	0.153	20.755	0.148	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.863
PSO J085116.798+114558.251	122111328200639892	08 51 16.788	+11 45 58.32	0.016	0.031	46	0.308821192298849	1534	96	444915712	53	08 51 16.799	+11 45 58.25	0.001	0.001	56154.31539352	5	3	11	13	12	7	0.998	21.082	0.041	19.793	0.023	20.196	0.024	16892216	0.999	19.802	0.046	19.065	0.020	19.105	0.018	16892216	0.999	19.624	0.042	18.409	0.068	18.685	0.037	16892216	1.000	19.338	0.062	18.601	0.057	18.663	0.026	16892216	1.000	18.879	0.078	17.646	0.041	18.117	0.126	16892216	2.865
PSO J085130.416+115005.815	122201328766802425	08 51 30.393	+11 50 05.81	0.005	0.007	61	0.360299891196471	1534	96	235200512	28	08 51 30.416	+11 50 05.82	0.001	0.001	55865.91706019	8	10	19	8	14	10	1.000	16.209	0.003	16.295	0.007	16.221	0.004	115000	1.000	15.397	0.001	15.464	0.003	15.394	0.004	98616	0.999	15.097	0.002	15.171	0.003	15.097	9.640e-4	98616	1.000	14.972	0.002	15.036	0.004	14.969	0.002	16696	0.999	14.860	0.006	14.925	0.006	14.878	0.005	16696	2.865
PSO J085109.111+114744.822	122151327876755315	08 51 09.111	+11 47 44.82	0.001	0.001	2	0.14193510277377	1534	96	1343750144	160	08 51 09.111	+11 47 44.82	0.001	0.001	55894.07263889	1	0	0	0	0	2	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	114720	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	16416	0.643	19.287	0.181	-999.000	-999.000	20.161	0.000	20528	2.866
PSO J085121.153+114551.684	122111328382057763	08 51 21.145	+11 45 51.66	0.011	0.011	7	0.0900646169577396	1534	96	268513280	32			-999.000	-999.000	55602.78424769	0	1	5	1	0	0	0.887	16.258	0.006	-999.000	-999.000	-999.000	-999.000	24	0.781	13.365	0.019	16.743	0.008	17.242	0.020	4120	0.870	15.274	0.002	-999.000	-999.000	16.014	0.002	16	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.867
PSO J085131.404+114755.387	122151328809718794	08 51 31.405	+11 47 55.39	0.174	0.174	2	0.675161700393224	1534	96	268959744	32			-999.000	-999.000	55602.33898148	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.740	21.994	0.102	-999.000	-999.000	23.277	0.509	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.871
PSO J085130.670+114726.911	122141328778359482	08 51 30.661	+11 47 26.89	0.011	0.011	2	0.483816815059461	1534	96	268513280	32			-999.000	-999.000	55503.63417824	0	0	0	0	2	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	1.830e-4	15.403	0.181	15.298	0.116	15.483	0.118	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.873
PSO J085120.213+114550.685	122111328344487267	08 51 20.204	+11 45 50.66	0.021	0.021	2	0.0960299168676417	1534	96	268513280	32			-999.000	-999.000	55613.34167824	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.209	17.307	0.014	-999.000	-999.000	18.986	0.014	4120	0.995	18.228	0.015	-999.000	-999.000	17.439	0.015	16777232	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.873
PSO J085117.918+114553.668	122111328247318238	08 51 17.909	+11 45 53.64	0.011	0.011	8	0.518692246189986	1534	96	276901888	33			-999.000	-999.000	56014.12671296	0	0	4	4	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.599	17.303	0.170	-999.000	-999.000	15.936	0.009	16777240	0.109	15.725	0.000	-999.000	-999.000	19.241	0.000	24	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.875
PSO J085116.795+114557.269	122111328198789273	08 51 16.780	+11 45 57.17	0.030	0.030	7	0.08788931191702309	1534	96	310534144	37			-999.000	-999.000	55967.70820602	0	4	2	0	1	0	1.000	21.001	0.103	19.773	0.080	19.981	0.095	16777496	0.775	19.693	0.000	19.861	0.044	19.705	0.080	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.998	19.549	0.071	18.524	0.066	18.661	0.071	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.884
PSO J085115.404+115122.067	122221328142867815	08 51 15.395	+11 51 22.05	0.019	0.019	2	0.794038293691388	1534	96	310456320	37			-999.000	-999.000	55592.53048611	0	2	0	0	0	0	1.000	19.482	0.106	17.692	0.059	18.315	0.058	16777496	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.892
PSO J085129.510+114657.084	122131328729679575	08 51 29.503	+11 46 57.13	0.060	0.023	32	0.872872817211666	1534	96	444915712	53	08 51 29.510	+11 46 57.08	0.001	0.001	56100.17878472	5	3	7	7	7	8	0.998	21.603	0.229	19.671	0.000	20.068	0.000	16892984	1.000	20.358	0.033	18.376	0.324	19.402	0.212	16892216	0.999	19.353	0.033	17.451	0.000	18.396	0.653	16892216	0.999	19.035	0.047	18.301	0.000	18.682	0.000	115000	0.999	18.455	0.063	-999.000	-999.000	17.557	0.037	16892216	2.895
PSO J085131.925+114829.829	122171328831470443	08 51 31.924	+11 48 29.69	0.122	0.122	2	0.683357709723858	1534	96	302067712	36			-999.000	-999.000	55944.66936343	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.905	21.784	0.169	-999.000	-999.000	21.615	0.169	280	0.950	21.818	0.175	-999.000	-999.000	21.714	0.175	280	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.895
PSO J085130.467+114718.376	122141328769756621	08 51 30.468	+11 47 18.38	0.017	0.017	2	0.237753063661748	1534	96	277348352	33			-999.000	-999.000	57052.35009259	0	0	2	0	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.785	18.191	0.013	-999.000	-999.000	17.759	0.076	16781336	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.897
PSO J085117.952+114551.943	122111328247087778	08 51 17.953	+11 45 51.94	0.012	0.012	2	0.314205911303131	1534	96	268959744	32			-999.000	-999.000	55220.42858796	0	0	1	1	0	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	0.201	17.149	0.008	-999.000	-999.000	17.969	0.008	4120	0.041	16.492	0.006	-999.000	-999.000	17.288	0.006	4120	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	-999.000	0	2.901
